mission_id,profile_id,structured_score_true,semantic_score_true,business_score_true,final_score_true,label
59,213,0.7048,0.0505,0.0897,0.3201,0
59,214,0.8499,0.1432,0.5895,0.5152,1
59,215,0.5884,0.0198,0.0746,0.2582,0
59,216,0.5204,0.0789,0.2067,0.281,0
59,217,0.8454,0.063,0.1781,0.399,0
59,218,0.8328,0.0397,0.1741,0.3838,0
59,219,0.634,0.0,0.5362,0.3609,0
59,220,0.7085,0.0537,0.0869,0.3223,0
59,221,0.8026,0.0976,0.4474,0.4496,0
59,222,0.8861,0.0023,0.161,0.3876,0
59,223,0.9014,0.2429,0.3015,0.518,1
59,224,0.6863,0.0791,0.3653,0.3792,0
59,225,0.6834,0.1243,0.344,0.3919,0
59,226,0.7626,0.0189,0.1566,0.3439,0
59,227,0.86,0.0534,0.1468,0.3947,0
59,228,0.7653,0.0623,0.1245,0.356,0
59,229,0.7161,0.0,0.1151,0.3095,0
59,230,0.819,0.0,0.3929,0.4062,0
59,231,0.7697,0.1565,0.142,0.3988,0
59,232,0.9526,0.0,0.1461,0.4103,0
59,233,0.7781,0.0,0.2178,0.3548,0
59,234,0.6315,0.0034,0.3718,0.3283,0
59,235,0.7076,0.084,0.1838,0.3534,0
59,236,0.3335,0.0217,0.0214,0.1464,0
59,237,0.9703,0.0,0.2325,0.4346,0
59,238,0.8825,0.0579,0.0538,0.3869,0
59,239,0.7798,0.0999,0.1918,0.3902,0
59,240,0.7837,0.1709,0.2245,0.4268,0
59,241,0.7307,0.0501,0.0386,0.32,0
59,242,0.9241,0.0742,0.4766,0.4946,1
59,243,0.7453,0.0691,0.2723,0.3802,0
59,244,0.4967,0.0,0.0415,0.207,0
59,245,0.9406,0.0826,0.5433,0.5179,1
59,246,0.5513,0.0502,0.8032,0.4012,0
59,247,0.7379,0.0569,0.4284,0.4036,0
59,248,0.7163,0.0897,0.2019,0.3628,0
59,249,0.6524,0.0,0.0,0.2609,0
59,250,0.8156,0.108,0.8883,0.5471,2
59,251,0.9659,0.0494,0.2126,0.4486,0
59,252,0.61,0.0,0.0113,0.2463,0
59,253,0.6103,0.1045,0.3956,0.365,0
59,254,0.8238,0.0106,0.1886,0.3715,0
59,255,0.8005,0.083,0.21,0.3954,0
59,256,0.7819,0.0556,0.111,0.3572,0
59,257,0.853,0.0809,0.4588,0.4653,0
59,258,0.8681,0.0723,0.5182,0.4798,0
59,259,0.5209,0.0,0.1595,0.2403,0
59,260,0.7672,0.0466,0.1231,0.3501,0
59,261,0.7414,0.0366,0.4208,0.3954,0
59,262,0.5946,0.0694,0.3661,0.3388,0
59,263,0.7326,0.0597,0.0747,0.3319,0
59,264,0.8781,0.1771,0.0411,0.4303,0
59,265,0.6978,0.0374,0.1005,0.3142,0
59,266,0.9255,0.0913,0.3641,0.4795,0
59,267,0.8531,0.0,0.0791,0.3571,0
59,268,0.8848,0.0751,0.1086,0.4057,0
59,269,0.7275,0.0,0.4948,0.39,0
59,270,0.6972,0.0401,0.103,0.3155,0
59,271,0.483,0.0323,0.0808,0.2223,0
59,272,0.7939,0.0733,0.5203,0.4509,0
59,273,0.6046,0.0299,0.0278,0.2594,0
59,274,0.6019,0.0366,0.5379,0.363,0
59,275,0.9223,0.0626,0.3072,0.4554,0
59,276,0.836,0.0967,0.5866,0.4904,1
59,277,0.8991,0.2457,0.2162,0.5012,1
59,278,0.8285,0.0463,0.1503,0.38,0
59,279,0.8137,0.0706,0.469,0.4475,0
59,280,0.6778,0.0001,0.856,0.4424,0
59,281,0.9561,0.1609,0.2382,0.4945,1
59,282,0.7804,0.0861,0.1879,0.3842,0
59,283,0.8549,0.0429,0.1416,0.3874,0
59,284,0.752,0.0493,0.5506,0.4306,0
59,285,0.9981,0.059,0.2679,0.4764,0
59,286,0.9586,0.1116,0.2744,0.4829,1
59,287,0.6625,0.0,0.0051,0.266,0
59,288,0.5165,0.0,0.4765,0.3019,0
59,289,0.7519,0.0377,0.0297,0.3217,0
59,290,0.6463,0.0386,0.0083,0.2756,0
59,291,0.7257,0.0651,0.7027,0.4569,0
59,292,0.7342,0.1643,0.5455,0.4685,0
59,293,0.5293,0.0434,0.0,0.2291,0
59,294,0.6628,0.067,0.3746,0.3668,0
59,295,0.8636,0.1278,0.1776,0.4321,0
59,296,0.5896,0.1091,0.199,0.3193,0
59,297,0.8425,0.1636,0.2063,0.4437,0
59,298,0.6253,0.0812,0.7433,0.4313,0
59,299,0.854,0.2053,0.151,0.4539,0
59,300,0.6929,0.0,0.0416,0.2855,0
59,301,0.7115,0.0588,0.1729,0.3427,0
59,302,0.7069,0.1535,0.5932,0.4628,0
59,303,0.6288,0.009,0.1374,0.2826,0
59,304,0.7546,0.047,0.4329,0.4072,0
59,305,0.7374,0.0377,0.1377,0.3376,0
59,306,0.6971,0.0799,0.5925,0.4293,0
59,307,0.7752,0.0,0.1824,0.3466,0
59,308,0.9231,0.051,0.3534,0.4603,0
59,309,0.4494,0.0,0.098,0.1994,0
59,310,0.8462,0.0023,0.0598,0.3514,0
59,311,0.8839,0.1901,0.2537,0.4803,1
59,312,0.7719,0.0107,0.4121,0.3955,0
59,313,0.7569,0.0742,0.0872,0.3499,0
59,314,0.755,0.0275,0.1603,0.3451,0
59,315,0.5001,0.0741,0.0039,0.2305,0
59,316,0.5767,0.1121,0.5386,0.3833,0
59,317,0.5425,0.0237,0.0406,0.2346,0
59,318,0.7362,0.0102,0.0,0.2986,0
59,319,0.3545,0.0807,0.0463,0.1833,0
59,320,0.6726,0.0416,0.0491,0.2955,0
59,321,0.8822,0.128,0.4321,0.4905,1
59,322,0.9784,0.0,0.2209,0.4356,0
59,323,0.8721,0.0,0.1998,0.3888,0
59,324,1.0,0.0489,0.3066,0.4809,1
59,325,0.7329,0.0611,0.2401,0.3656,0
59,326,0.5436,0.0,0.0729,0.232,0
59,327,0.7244,0.078,0.2861,0.3782,0
59,328,0.503,0.0798,0.6409,0.3613,0
59,329,0.5876,0.1467,0.1495,0.3236,0
59,330,0.823,0.1271,0.0,0.38,0
59,331,0.8553,0.0266,0.165,0.3858,0
59,332,0.8058,0.0226,0.0117,0.3337,0
59,333,0.7339,0.0851,0.193,0.3662,0
59,334,0.7556,0.0248,0.4008,0.3923,0
59,335,0.741,0.0263,0.0,0.3069,0
59,336,0.8723,0.0648,0.2551,0.4258,0
59,337,0.6272,0.0437,0.0203,0.2724,0
59,338,0.592,0.0277,0.4063,0.3291,0
59,339,0.7157,0.1229,0.219,0.3792,0
59,340,0.5662,0.0379,0.4816,0.3379,0
59,341,0.7026,0.0585,0.7004,0.4446,0
59,342,0.7111,0.0,0.0491,0.2943,0
59,343,0.7819,0.0231,0.1299,0.348,0
59,344,0.8796,0.0766,0.3347,0.4494,0
59,345,0.8814,0.1378,0.2713,0.462,0
59,346,0.8009,0.311,0.5803,0.5608,2
59,347,0.7196,0.0068,0.1156,0.3137,0
59,348,0.5188,0.0052,0.1035,0.2303,0
59,349,0.6503,0.067,0.5039,0.3877,0
59,350,0.7361,0.0,0.1223,0.3189,0
60,1,0.7056,0.0467,0.0368,0.3083,0
60,2,0.4057,0.1043,0.0028,0.2045,0
60,3,0.7258,0.0763,0.3878,0.3984,0
60,4,0.826,0.0,0.1875,0.3679,0
60,5,0.7026,0.0204,0.0,0.2892,0
60,6,0.5737,0.0515,0.0644,0.263,0
60,7,0.6021,0.0,0.0,0.2408,0
60,8,0.9246,0.0789,0.2128,0.4439,1
60,9,0.6128,0.0855,0.4721,0.3737,0
60,10,0.6375,0.0,0.0,0.255,0
60,11,0.6608,0.0644,0.3374,0.3575,0
60,12,0.5289,0.0918,0.0,0.2483,0
60,13,0.6168,0.0562,0.0617,0.2815,0
60,14,0.6108,0.0165,0.0,0.2509,0
60,15,0.7322,0.0593,0.0769,0.332,0
60,16,0.6747,0.0164,0.2836,0.3332,0
60,17,0.5585,0.0378,0.0,0.2386,0
60,18,0.8379,0.0473,0.4837,0.4508,1
60,19,0.6118,0.0083,0.0406,0.2561,0
60,20,0.5845,0.1169,0.1597,0.3125,0
60,21,0.6734,0.0571,0.0072,0.2936,0
60,22,0.371,0.0096,0.0,0.1523,0
60,23,0.6273,0.066,0.2493,0.3272,0
60,24,0.5792,0.0,0.068,0.2453,0
60,25,0.7042,0.073,0.0826,0.3274,0
60,26,0.6138,0.0218,0.3081,0.3158,0
60,27,0.6744,0.1371,0.5567,0.4359,1
60,28,0.4008,0.0826,0.1947,0.2323,0
60,29,0.6145,0.0021,0.0,0.2466,0
60,30,0.659,0.2597,0.3184,0.4312,0
60,31,0.9059,0.08,0.7754,0.5494,2
60,32,0.7052,0.0289,0.3194,0.3575,0
60,33,0.6438,0.061,0.0203,0.286,0
60,34,0.4168,0.0432,0.0144,0.1868,0
60,35,0.7699,0.042,0.5136,0.4275,0
60,36,0.7331,0.1072,0.4761,0.4313,0
60,37,0.7672,0.1144,0.0,0.3526,0
60,38,0.7292,0.0677,0.3812,0.395,0
60,39,0.6439,0.1558,0.3475,0.3894,0
60,40,0.6569,0.0421,0.0495,0.2895,0
60,41,0.8103,0.0225,0.1734,0.3678,0
60,42,0.6953,0.1014,0.1301,0.3447,0
60,43,0.8596,0.0127,0.5224,0.4534,1
60,44,0.5272,0.0185,0.0491,0.2281,0
60,45,0.8571,0.0,0.1869,0.3802,0
60,46,0.5224,0.0431,0.1453,0.2553,0
60,47,0.7396,0.1769,0.2835,0.4233,0
60,48,0.7716,0.0,0.0548,0.3196,0
60,49,0.643,0.0,0.0491,0.267,0
60,50,0.5179,0.0031,0.2353,0.2555,0
60,51,0.6349,0.0,0.0289,0.2597,0
60,52,0.5165,0.0581,0.2952,0.2889,0
60,53,0.731,0.124,0.2831,0.3986,0
60,54,0.6425,0.0298,0.3134,0.3316,0
60,55,0.767,0.0269,0.0665,0.3309,0
60,56,0.9035,0.0775,0.3123,0.4549,1
60,57,0.6861,0.0675,0.0,0.3015,0
60,58,0.8017,0.0939,0.1979,0.3978,0
60,59,0.6923,0.0126,0.0067,0.2833,0
60,60,0.5244,0.0467,0.1186,0.2522,0
60,61,0.824,0.0615,0.0686,0.3679,0
60,62,0.6602,0.0,0.0,0.2641,0
60,63,0.6842,0.0,0.0991,0.2935,0
60,64,0.7873,0.0583,0.1369,0.3657,0
60,65,0.7168,0.0378,0.1833,0.3385,0
60,66,0.7726,0.0218,0.0379,0.3253,0
60,67,0.6942,0.0522,0.0,0.2985,0
60,68,0.5748,0.0072,0.0,0.2328,0
60,69,0.674,0.1251,0.0496,0.3295,0
60,70,0.8441,0.1312,0.235,0.4371,1
60,71,0.9069,0.0586,0.2728,0.4407,1
60,72,0.8259,0.0548,0.2893,0.4102,0
60,73,0.5876,0.0134,0.0,0.2404,0
60,74,0.6228,0.043,0.0,0.2663,0
60,75,0.7251,0.1578,0.6977,0.4927,1
60,76,0.6599,0.0098,0.3685,0.3416,0
60,77,0.6823,0.06,0.3336,0.3636,0
60,78,0.7947,0.043,0.0774,0.3506,0
60,79,0.7094,0.2079,0.3615,0.4392,1
60,80,0.7921,0.0004,0.0747,0.3319,0
60,81,0.5668,0.1824,0.2361,0.3469,0
60,82,0.7684,0.0,0.1367,0.3347,0
60,83,0.5565,0.0594,0.0295,0.2523,0
60,84,0.8213,0.0612,0.2728,0.4076,0
60,85,0.8121,0.101,0.1915,0.4035,0
60,86,0.7292,0.044,0.1361,0.3365,0
60,87,0.6776,0.0981,0.6073,0.4318,1
60,88,0.8636,0.0629,0.5887,0.4883,1
60,89,0.6816,0.0696,0.0,0.3005,0
60,90,0.7354,0.0,0.1398,0.3221,0
60,91,0.6135,0.0695,0.0926,0.2917,0
60,92,0.8795,0.036,0.2571,0.4176,0
60,93,0.6225,0.0525,0.0,0.27,0
60,94,0.6769,0.1111,0.4748,0.4102,0
60,95,0.4929,0.0727,0.6685,0.36,0
60,96,0.6946,0.0503,0.0,0.298,0
60,97,0.6977,0.1047,0.3844,0.3979,0
60,98,0.7703,0.0,0.1061,0.3293,0
60,99,0.5136,0.0799,0.0,0.2374,0
60,100,0.6417,0.1043,0.3722,0.3729,0
60,101,0.5804,0.0568,0.0878,0.2725,0
60,102,0.4663,0.0,0.032,0.1929,0
60,103,0.5254,0.0136,0.1549,0.2466,0
60,104,0.4302,0.0436,0.0,0.1895,0
60,105,0.8521,0.0989,0.1311,0.4066,0
60,106,0.7694,0.0523,0.2278,0.3743,0
60,107,0.6253,0.0204,0.2382,0.3059,0
60,108,0.6014,0.0529,0.0512,0.272,0
60,109,0.6288,0.0223,0.0,0.2604,0
60,110,0.8666,0.0,0.5784,0.4623,1
60,111,0.8005,0.1033,0.519,0.4653,1
60,112,0.598,0.0587,0.1622,0.2951,0
60,113,0.5966,0.0354,0.0,0.2528,0
60,114,0.7062,0.0178,0.4372,0.377,0
60,115,0.8434,0.0163,0.2751,0.3989,0
60,116,0.872,0.0704,0.1042,0.3978,0
60,117,0.6842,0.0473,0.083,0.3092,0
60,118,0.6718,0.0048,0.0429,0.2792,0
60,119,0.7351,0.0778,0.0,0.3252,0
60,120,0.6962,0.0217,0.0459,0.2963,0
60,121,0.8863,0.079,0.2705,0.4402,1
60,122,0.8076,0.152,0.4311,0.4701,1
60,123,0.8229,0.0891,0.2636,0.4175,0
60,124,0.61,0.2709,0.4459,0.4415,1
60,125,0.5411,0.0137,0.185,0.2589,0
60,126,0.6476,0.0196,0.0478,0.2764,0
60,127,0.858,0.0078,0.4978,0.4459,1
60,128,0.9212,0.0,0.3232,0.4331,1
60,129,0.8947,0.0502,0.1935,0.4167,0
60,130,0.7244,0.0021,0.0,0.2906,0
60,131,0.6929,0.0477,0.161,0.3284,0
60,132,0.9006,0.0398,0.2724,0.4307,0
60,133,0.4317,0.0,0.0093,0.1745,0
60,134,0.5802,0.0636,0.0753,0.2726,0
60,135,0.6589,0.1021,0.1007,0.3246,0
60,136,0.6255,0.0082,0.004,0.2543,0
60,137,0.5919,0.0391,0.0,0.2524,0
60,138,0.7762,0.0409,0.0459,0.336,0
60,139,0.4421,0.0328,0.0,0.1899,0
60,140,0.508,0.2585,0.4283,0.3922,0
60,141,0.6637,0.0046,0.0198,0.2713,0
60,142,0.7657,0.0333,0.0471,0.329,0
60,143,0.581,0.0,0.0,0.2324,0
60,144,0.5928,0.0071,0.2853,0.297,0
60,145,0.8148,0.0267,0.3279,0.4022,0
60,146,0.6113,0.0823,0.0,0.2774,0
60,147,0.8335,0.0648,0.2022,0.3998,0
60,148,0.626,0.0438,0.0134,0.2706,0
60,149,0.695,0.051,0.0,0.2984,0
60,150,0.4187,0.1188,0.2111,0.2572,0
60,151,0.7479,0.0626,0.0438,0.333,0
60,152,0.5849,0.0227,0.0,0.243,0
60,153,0.9361,0.0868,0.2029,0.4498,1
60,154,0.6853,0.1608,0.0885,0.3562,0
60,155,0.8551,0.0061,0.1264,0.3698,0
60,156,0.5932,0.0588,0.3223,0.3253,0
60,157,0.6722,0.0243,0.0,0.2786,0
60,158,0.6958,0.0659,0.0783,0.3203,0
60,159,0.796,0.0133,0.1968,0.3631,0
60,160,0.7841,0.0173,0.0,0.3205,0
60,161,0.7294,0.059,0.007,0.3168,0
60,162,0.6202,0.0627,0.0107,0.2753,0
60,163,0.7113,0.0506,0.1356,0.3318,0
60,164,0.5372,0.0,0.1517,0.2452,0
60,165,0.5338,0.102,0.0379,0.2619,0
60,166,0.6254,0.0002,0.0,0.2502,0
60,167,0.7675,0.1009,0.0754,0.3625,0
60,168,0.6195,0.03,0.0,0.2598,0
60,169,0.7846,0.0309,0.1633,0.3589,0
60,170,0.4686,0.0102,0.0184,0.1952,0
60,171,0.7603,0.057,0.0789,0.3427,0
60,172,0.7906,0.0445,0.0272,0.3395,0
60,173,0.7431,0.016,0.0,0.3037,0
60,174,0.9352,0.0115,0.2234,0.4234,0
60,175,0.5816,0.0,0.0,0.2326,0
60,176,0.9345,0.0463,0.2798,0.4483,1
60,177,0.8785,0.0704,0.256,0.4308,0
60,178,0.6568,0.0884,0.013,0.3007,0
60,179,0.6801,0.0622,0.2207,0.3411,0
60,180,0.7783,0.1135,0.2859,0.4139,0
60,181,0.6249,0.0355,0.0,0.2642,0
60,182,0.8506,0.1405,0.7534,0.5471,2
60,183,0.6989,0.0215,0.0,0.2882,0
60,184,0.638,0.0,0.0,0.2552,0
60,185,0.4402,0.0185,0.4592,0.2753,0
60,186,0.4866,0.0941,0.3627,0.3048,0
60,187,0.9062,0.0709,0.6271,0.5162,1
60,188,0.6357,0.0465,0.202,0.3133,0
60,189,0.8448,0.0706,0.2391,0.414,0
60,190,0.7203,0.0252,0.4232,0.3829,0
60,191,0.4703,0.0536,0.0,0.2096,0
60,192,0.7195,0.0296,0.0797,0.3156,0
60,193,0.629,0.0053,0.4015,0.334,0
60,194,0.673,0.0556,0.3548,0.3624,0
60,195,0.6954,0.0802,0.3403,0.3783,0
60,196,0.6549,0.1033,0.0079,0.3049,0
60,197,0.626,0.0875,0.1657,0.3186,0
60,198,0.66,0.0049,0.0321,0.2724,0
60,199,0.7559,0.0683,0.4705,0.4238,0
60,200,0.6633,0.0,0.0,0.2653,0
60,201,0.5979,0.0614,0.0,0.2637,0
60,202,0.7278,0.0194,0.3086,0.3606,0
60,203,0.8435,0.0098,0.5316,0.4476,1
60,204,0.6238,0.0,0.0,0.2495,0
60,205,0.7503,0.3504,0.4366,0.5276,2
60,206,0.5867,0.0277,0.0176,0.2493,0
60,207,0.5937,0.1384,0.1477,0.3224,0
60,208,0.7998,0.0757,0.1001,0.3702,0
60,209,0.7718,0.0168,0.4164,0.3987,0
60,210,0.7684,0.0335,0.1086,0.3425,0
60,211,0.6455,0.0189,0.098,0.2853,0
60,212,0.5877,0.0605,0.3038,0.3201,0
60,213,0.6795,0.1077,0.1726,0.3494,0
60,214,0.7695,0.0077,0.1605,0.343,0
60,215,0.5895,0.0291,0.1424,0.2759,0
60,216,0.6295,0.1266,0.0659,0.3156,0
60,217,0.7496,0.0471,0.1064,0.3399,0
60,218,0.7411,0.0285,0.0815,0.3241,0
60,219,0.5509,0.0576,0.2041,0.2842,0
60,220,0.6772,0.0,0.4171,0.3543,0
60,221,0.7203,0.0617,0.075,0.3278,0
60,222,0.7413,0.0785,0.0,0.3279,0
60,223,0.7254,0.0473,0.1569,0.3405,0
60,224,0.6972,0.047,0.3461,0.3669,0
60,225,0.5985,0.1091,0.0463,0.2923,0
60,226,0.4884,0.0228,0.1022,0.2249,0
60,227,0.7019,0.0663,0.3339,0.3741,0
60,228,0.7632,0.0311,0.1437,0.3465,0
60,229,0.6164,0.0025,0.0,0.2475,0
60,230,0.7581,0.0,0.0578,0.3148,0
60,231,0.6171,0.0,0.3571,0.3183,0
60,232,0.7729,0.1017,0.7595,0.5017,1
60,233,0.7358,0.0284,0.1254,0.3308,0
60,234,0.6266,0.0341,0.1337,0.291,0
60,235,0.7388,0.0105,0.1178,0.3233,0
60,236,0.5796,0.0215,0.1126,0.2629,0
60,237,0.7733,0.1256,0.7984,0.5192,1
60,238,0.6919,0.066,0.0,0.3032,0
60,239,0.5675,0.0474,0.0,0.246,0
60,240,0.862,0.0216,0.2852,0.4105,0
60,241,0.7042,0.0012,0.1988,0.3219,0
60,242,0.6961,0.1447,0.2608,0.3885,0
60,243,0.6504,0.045,0.0,0.2781,0
60,244,0.676,0.1035,0.4764,0.4071,0
60,245,0.6897,0.023,0.0333,0.2917,0
60,246,0.7877,0.0746,0.1273,0.3704,0
60,247,0.6071,0.04,0.0369,0.2663,0
60,248,0.701,0.0824,0.4581,0.405,0
60,249,0.6339,0.3049,0.2598,0.4275,0
60,250,0.8171,0.0887,0.2151,0.4053,0
60,251,0.7755,0.0214,0.3602,0.3908,0
60,252,0.7328,0.0669,0.0191,0.3237,0
60,253,0.5292,0.0161,0.0,0.2181,0
60,254,0.7384,0.0532,0.3568,0.388,0
60,255,0.7434,0.0522,0.5199,0.4222,0
60,256,0.6793,0.0711,0.3675,0.3737,0
60,257,0.7037,0.0427,0.0472,0.308,0
60,258,0.7438,0.0909,0.3816,0.4102,0
60,259,0.5763,0.228,0.5782,0.4373,1
60,260,0.9033,0.2475,0.5261,0.5655,2
60,261,0.5807,0.0345,0.0,0.2461,0
60,262,0.7573,0.0372,0.218,0.3614,0
60,263,0.7761,0.0507,0.3873,0.4082,0
60,264,0.6968,0.0608,0.3086,0.3648,0
60,265,0.8474,0.0577,0.146,0.3912,0
60,266,0.645,0.0598,0.1914,0.3202,0
60,267,0.7087,0.0656,0.0403,0.3178,0
60,268,0.6242,0.0653,0.347,0.3452,0
60,269,0.4414,0.0229,0.2746,0.2407,0
60,270,0.6537,0.0879,0.4236,0.3814,0
60,271,0.4667,0.1149,0.2491,0.2824,0
60,272,0.6458,0.0211,0.0,0.2667,0
60,273,0.7253,0.0259,0.0336,0.3072,0
60,274,0.6577,0.1799,0.4717,0.4294,0
60,275,0.8231,0.0498,0.1073,0.3706,0
60,276,0.634,0.1372,0.6589,0.4402,1
60,277,0.6531,0.0098,0.3948,0.3441,0
60,278,0.6275,0.0239,0.0,0.2605,0
60,279,0.9028,0.1178,0.3095,0.4701,1
60,280,0.552,0.1727,0.6048,0.4108,0
60,281,0.7556,0.0191,0.1031,0.3305,0
60,282,0.6625,0.0362,0.338,0.3471,0
60,283,0.7186,0.0639,0.4341,0.3998,0
60,284,0.8116,0.0,0.2743,0.3795,0
60,285,0.727,0.0661,0.441,0.4055,0
60,286,0.7668,0.0214,0.4435,0.404,0
60,287,0.677,0.0797,0.0002,0.3027,0
60,288,0.7267,0.0194,0.0,0.2984,0
60,289,0.7865,0.1327,0.8313,0.534,2
60,290,0.5746,0.0346,0.0,0.2437,0
60,291,0.7163,0.0279,0.1331,0.3243,0
60,292,0.5746,0.0551,0.0,0.2519,0
60,293,0.8256,0.0483,0.1098,0.3715,0
60,294,0.6459,0.0,0.0,0.2584,0
60,295,0.6343,0.023,0.0321,0.2693,0
60,296,0.4976,0.0116,0.1794,0.2396,0
60,297,0.7414,0.0064,0.0,0.2991,0
60,298,0.7791,0.0403,0.1915,0.3661,0
60,299,0.6949,0.0265,0.0158,0.2917,0
60,300,0.6587,0.0,0.03,0.2695,0
60,301,0.9021,0.0519,0.318,0.4452,1
60,302,0.8749,0.0385,0.7721,0.5198,2
60,303,0.9338,0.277,0.4626,0.5768,2
60,304,0.7995,0.0671,0.0648,0.3596,0
60,305,0.4994,0.0476,0.3301,0.2848,0
60,306,0.8791,0.055,0.3017,0.434,1
60,307,0.923,0.0926,0.3203,0.4703,1
60,308,0.801,0.0215,0.6108,0.4511,1
60,309,0.6933,0.0732,0.0,0.3066,0
60,310,0.6576,0.0,0.0358,0.2702,0
60,311,0.6959,0.0643,0.0576,0.3156,0
60,312,0.728,0.0,0.3528,0.3618,0
60,313,0.6999,0.092,0.054,0.3276,0
60,314,0.5808,0.07,0.1839,0.2971,0
60,315,0.7457,0.0568,0.0,0.321,0
60,316,0.5977,0.0,0.0,0.2391,0
60,317,0.7245,0.0,0.0,0.2898,0
60,318,0.6018,0.0566,0.1864,0.3007,0
60,319,0.4271,0.0466,0.0847,0.2064,0
60,320,0.6088,0.0,0.0134,0.2462,0
60,321,0.6571,0.0,0.3641,0.3357,0
60,322,0.7312,0.0352,0.0934,0.3253,0
60,323,0.8641,0.0,0.1818,0.382,0
60,324,0.7562,0.0,0.0,0.3025,0
60,325,0.8014,0.0734,0.1564,0.3812,0
60,326,0.5931,0.0286,0.0799,0.2646,0
60,327,0.7008,0.0,0.015,0.2833,0
60,328,0.7862,0.0187,0.4356,0.4091,0
60,329,0.4803,0.1374,0.3895,0.325,0
60,330,0.6187,0.0387,0.031,0.2692,0
60,331,0.7272,0.0,0.0,0.2909,0
60,332,0.6792,0.0872,0.0415,0.3149,0
60,333,0.8097,0.0004,0.0672,0.3375,0
60,334,0.8122,0.0345,0.0823,0.3551,0
60,335,0.6506,0.0003,0.3284,0.326,0
60,336,0.8707,0.1104,0.4471,0.4818,1
60,337,0.6891,0.1165,0.0362,0.3295,0
60,338,0.6509,0.0076,0.3935,0.3421,0
60,339,0.7085,0.0502,0.0,0.3035,0
60,340,0.7577,0.0725,0.2381,0.3797,0
60,341,0.8012,0.0386,0.0559,0.3471,0
60,342,0.8151,0.1125,0.4574,0.4626,1
60,343,0.9918,0.0108,0.0811,0.4173,0
60,344,0.8089,0.0506,0.121,0.368,0
60,345,0.7055,0.0,0.0859,0.2994,0
60,346,0.7254,0.0422,0.0254,0.3121,0
60,347,0.855,0.1432,0.4296,0.4852,1
60,348,0.6146,0.278,0.4302,0.4431,1
60,349,0.5652,0.0,0.3425,0.2946,0
60,350,0.6608,0.0213,0.0,0.2729,0
61,1,0.6645,0.0764,0.1782,0.332,0
61,2,0.5105,0.0727,0.0129,0.2359,0
61,3,0.5434,0.0835,0.3509,0.3209,0
61,4,0.596,0.2021,0.5454,0.4283,0
61,5,0.9169,0.0739,0.5647,0.5092,1
61,6,0.5512,0.0408,0.0,0.2368,0
61,7,0.6433,0.0235,0.3727,0.3413,0
61,8,0.7113,0.0382,0.3981,0.3794,0
61,9,0.5944,0.0754,0.3383,0.3356,0
61,10,0.5966,0.2152,0.4631,0.4173,0
61,11,0.8227,0.0687,0.1346,0.3835,0
61,12,0.4846,0.0556,0.0,0.2161,0
61,13,0.5047,0.0116,0.0865,0.2238,0
61,14,0.8062,0.009,0.0155,0.3292,0
61,15,0.7967,0.3187,0.6462,0.5754,2
61,16,0.5559,0.1585,0.5891,0.4036,0
61,17,0.6425,0.2113,0.2694,0.3954,0
61,18,0.5711,0.0416,0.4979,0.3447,0
61,19,0.7069,0.0664,0.0462,0.3186,0
61,20,0.6181,0.0264,0.4669,0.3512,0
61,21,0.5755,0.0487,0.0224,0.2542,0
61,22,0.6185,0.0175,0.0,0.2544,0
61,23,0.5676,0.0934,0.3288,0.3301,0
61,24,0.6415,0.0404,0.1719,0.3071,0
61,25,0.8923,0.0003,0.0974,0.3765,0
61,26,0.719,0.0301,0.0478,0.3092,0
61,27,0.6635,0.1249,0.5211,0.4196,0
61,28,0.633,0.011,0.0405,0.2657,0
61,29,0.7255,0.0491,0.0,0.3099,0
61,30,0.7364,0.1003,0.2398,0.3826,0
61,31,0.6976,0.0651,0.5372,0.4125,0
61,32,0.5826,0.2266,0.8656,0.4968,1
61,33,0.5815,0.1747,0.4174,0.386,0
61,34,0.6098,0.1515,0.3227,0.369,0
61,35,0.7039,0.0,0.0,0.2816,0
61,36,0.7589,0.0,0.5214,0.4078,0
61,37,0.7096,0.0045,0.1162,0.3089,0
61,38,0.8396,0.0531,0.3229,0.4217,0
61,39,0.6751,0.2205,0.4608,0.4504,0
61,40,0.6657,0.0968,0.2149,0.348,0
61,41,0.5922,0.0211,0.1962,0.2846,0
61,42,0.6133,0.0191,0.16,0.2849,0
61,43,0.6036,0.1346,0.4406,0.3834,0
61,44,0.6164,0.0,0.1483,0.2762,0
61,45,0.8777,0.1101,0.6293,0.521,1
61,46,0.6372,0.0,0.1342,0.2817,0
61,47,0.6472,0.0406,0.0692,0.289,0
61,48,0.5888,0.1208,0.4261,0.369,0
61,49,0.6405,0.0171,0.0934,0.2817,0
61,50,0.5172,0.0,0.0929,0.2254,0
61,51,0.6267,0.2072,0.5041,0.4343,0
61,52,0.701,0.0633,0.24,0.3537,0
61,53,0.5484,0.0766,0.3363,0.3173,0
61,54,0.6561,0.1964,0.3617,0.4133,0
61,55,0.7417,0.0571,0.2809,0.3757,0
61,56,0.5512,0.0371,0.4578,0.3269,0
61,57,0.738,0.1945,0.5588,0.4848,1
61,58,0.6262,0.0372,0.0712,0.2796,0
61,59,0.853,0.0,0.2287,0.3869,0
61,60,0.7031,0.0,0.2293,0.3271,0
61,61,0.865,0.1695,0.6017,0.5341,1
61,62,0.6336,0.0984,0.1086,0.3145,0
