experience_id,profile_id,job_title,client_sector,start_date,end_date,duration_months,experience_skills,experience_summary
982,288,Data Scientist Junior,Assurance,2023-07-07,2024-02-07,7,Airflow | Databricks | Kubernetes | SAP | SIEM,"Intervention comme data scientist junior pour un client du secteur assurance, avec delivery sur SIEM, SAP, Databricks, Kubernetes."
983,288,ML Engineer Junior,Banque,2024-02-29,2024-12-29,10,Airflow | Kubernetes | MLOps,"Intervention comme ml engineer junior pour un client du secteur banque, avec delivery sur Kubernetes, MLOps, Airflow."
984,288,ML Engineer Junior,Banque,2025-01-25,2025-11-25,10,Databricks | FastAPI | SIEM,"Intervention comme ml engineer junior pour un client du secteur banque, avec delivery sur Databricks, FastAPI, SIEM."
985,289,Full Stack Engineer Junior,Sante,2021-02-08,2023-12-08,34,Python | SQL | Salesforce,"Intervention comme full stack engineer junior pour un client du secteur sante, avec delivery sur Salesforce, SQL, Python."
986,289,Full Stack Engineer Confirmed,Sante,2023-12-26,2026-02-26,26,C# | Java | React | SQL | Salesforce,"Intervention comme full stack engineer confirmed pour un client du secteur sante, avec delivery sur SQL, Salesforce, React, Java."
987,290,Data Analyst Confirmed,Telecom,2007-11-23,2015-04-23,89,IAM | NLP | Power BI | Salesforce,"Intervention comme data analyst confirmed pour un client du secteur telecom, avec delivery sur IAM, NLP, Power BI, Salesforce."
988,290,Data Scientist Senior,Public,2015-06-05,2022-02-05,80,IAM | MLOps | NLP | Salesforce,"Intervention comme data scientist senior pour un client du secteur public, avec delivery sur IAM, MLOps, NLP, Salesforce."
989,290,Data Analyst Expert,Industrie,2022-02-28,2026-01-29,47,GCP | IAM | MLOps,"Intervention comme data analyst expert pour un client du secteur industrie, avec delivery sur MLOps, IAM, GCP."
990,291,Consultant Cyber Confirmed,Industrie,2006-01-28,2007-12-28,23,AWS | Python | SIEM | SOC | Terraform,"Intervention comme consultant cyber confirmed pour un client du secteur industrie, avec delivery sur Terraform, SOC, Python, SIEM."
991,291,Analyste SOC Senior,Assurance,2008-01-21,2019-12-21,143,SQL | Terraform | dbt,"Intervention comme analyste soc senior pour un client du secteur assurance, avec delivery sur Terraform, dbt, SQL."
992,291,Analyste SOC Expert,Assurance,2020-01-30,2026-03-30,74,SIEM | SQL | Terraform,"Intervention comme analyste soc expert pour un client du secteur assurance, avec delivery sur Terraform, SIEM, SQL."
993,292,Cloud Engineer Confirmed,Telecom,2017-10-21,2022-11-21,61,AWS | Docker | GCP | Python | Terraform,"Intervention comme cloud engineer confirmed pour un client du secteur telecom, avec delivery sur Python, Terraform, AWS, GCP."
994,292,Consultant Cloud Confirmed,Banque,2022-12-06,2024-03-06,15,Azure | Docker | GCP | Python,"Intervention comme consultant cloud confirmed pour un client du secteur banque, avec delivery sur GCP, Python, Docker, Azure."
995,292,Architecte Cloud Senior,Retail,2024-04-03,2025-12-03,20,Azure | Kubernetes | Terraform,"Intervention comme architecte cloud senior pour un client du secteur retail, avec delivery sur Terraform, Azure, Kubernetes."
996,293,Lead DevOps Junior,Telecom,2022-10-27,2023-04-27,6,Azure | Kubernetes | Terraform,"Intervention comme lead devops junior pour un client du secteur telecom, avec delivery sur Azure, Kubernetes, Terraform."
997,293,SRE Junior,Telecom,2023-05-07,2024-01-07,8,Databricks | Docker | MLOps | Terraform,"Intervention comme sre junior pour un client du secteur telecom, avec delivery sur MLOps, Databricks, Terraform, Docker."
998,293,SRE Junior,Telecom,2024-02-04,2025-12-04,22,Kubernetes | MLOps | Terraform,"Intervention comme sre junior pour un client du secteur telecom, avec delivery sur Kubernetes, MLOps, Terraform."
999,294,Expert CRM Junior,Retail,2020-12-09,2022-01-09,13,C# | DevOps | Power BI | SQL,"Intervention comme expert crm junior pour un client du secteur retail, avec delivery sur Power BI, C#, SQL, DevOps."
1000,294,Expert CRM Confirmed,Retail,2022-01-24,2023-07-24,18,C# | DevOps | Power BI | SQL,"Intervention comme expert crm confirmed pour un client du secteur retail, avec delivery sur Power BI, SQL, DevOps, C#."
1001,294,CRM Analyst Confirmed,Energie,2023-08-26,2026-01-26,29,DevOps | SIEM | SQL,"Intervention comme crm analyst confirmed pour un client du secteur energie, avec delivery sur DevOps, SIEM, SQL."
1002,295,DevOps Engineer Junior,Industrie,2017-11-20,2020-08-20,33,AWS | Azure | DevOps | Python | SIEM | Terraform,"Intervention comme devops engineer junior pour un client du secteur industrie, avec delivery sur SIEM, Python, AWS, Terraform."
1003,295,Platform DevOps Confirmed,Industrie,2020-09-29,2021-05-29,8,Azure | DevOps | Python,"Intervention comme platform devops confirmed pour un client du secteur industrie, avec delivery sur Python, Azure, DevOps."
1004,295,DevOps Engineer Confirmed,Industrie,2021-06-29,2022-08-29,14,GCP | Kubernetes | SIEM,"Intervention comme devops engineer confirmed pour un client du secteur industrie, avec delivery sur SIEM, GCP, Kubernetes."
1005,295,SRE Senior,Industrie,2022-09-12,2023-08-12,11,AWS | Azure | Docker | Kubernetes | Terraform,"Intervention comme sre senior pour un client du secteur industrie, avec delivery sur Azure, Kubernetes, AWS, Docker."
1006,295,SRE Senior,Industrie,2023-08-25,2026-02-25,30,Azure | DevOps | Kubernetes | SIEM,"Intervention comme sre senior pour un client du secteur industrie, avec delivery sur Azure, DevOps, SIEM, Kubernetes."
1007,296,Consultant Cloud Junior,Banque,2015-11-30,2016-08-30,9,AWS | DevOps | Kubernetes | Python | Snowflake,"Intervention comme consultant cloud junior pour un client du secteur banque, avec delivery sur Snowflake, AWS, Kubernetes, Python."
1008,296,Architecte Cloud Confirmed,Assurance,2016-09-22,2018-12-22,27,DevOps | Python | Snowflake,"Intervention comme architecte cloud confirmed pour un client du secteur assurance, avec delivery sur Python, DevOps, Snowflake."
1009,296,Consultant Cloud Confirmed,Banque,2019-01-18,2019-12-18,11,AWS | DevOps | Docker | Kubernetes | Python | Snowflake,"Intervention comme consultant cloud confirmed pour un client du secteur banque, avec delivery sur Kubernetes, Python, AWS, DevOps."
1010,296,Architecte Cloud Senior,Assurance,2020-01-24,2020-12-24,11,AWS | DevOps | Docker | Kubernetes | Python | Snowflake,"Intervention comme architecte cloud senior pour un client du secteur assurance, avec delivery sur Docker, AWS, Kubernetes, DevOps."
1011,296,Platform Engineer Senior,Banque,2021-01-12,2026-03-12,62,AWS | DevOps | Kubernetes | Python | Snowflake,"Intervention comme platform engineer senior pour un client du secteur banque, avec delivery sur AWS, Snowflake, DevOps, Kubernetes."
1012,297,Platform Engineer Junior,Assurance,2020-02-05,2023-01-05,35,Azure | DevOps | GCP | Kubernetes,"Intervention comme platform engineer junior pour un client du secteur assurance, avec delivery sur Kubernetes, DevOps, GCP, Azure."
1013,297,Architecte Cloud Confirmed,Assurance,2023-01-26,2026-02-26,37,AWS | Kubernetes | SIEM,"Intervention comme architecte cloud confirmed pour un client du secteur assurance, avec delivery sur AWS, SIEM, Kubernetes."
1014,298,Architecte Cyber Junior,Industrie,2023-01-09,2023-12-09,11,Azure | GCP | Python | SOC,"Intervention comme architecte cyber junior pour un client du secteur industrie, avec delivery sur Python, Azure, GCP, SOC."
1015,298,Consultant Cyber Junior,Telecom,2023-12-29,2026-01-29,25,IAM | Python | SQL,"Intervention comme consultant cyber junior pour un client du secteur telecom, avec delivery sur Python, SQL, IAM."
1016,299,Architecte Cloud Confirmed,Assurance,2005-11-18,2009-05-18,42,AWS | Azure | DevOps | Docker | Python | Terraform,"Intervention comme architecte cloud confirmed pour un client du secteur assurance, avec delivery sur Terraform, Docker, Azure, AWS."
1017,299,Platform Engineer Senior,Banque,2009-06-22,2016-04-22,82,AWS | Azure | Python,"Intervention comme platform engineer senior pour un client du secteur banque, avec delivery sur Python, Azure, AWS."
1018,299,Platform Engineer Senior,Banque,2016-06-01,2022-10-01,76,AWS | DevOps | Python,"Intervention comme platform engineer senior pour un client du secteur banque, avec delivery sur Python, AWS, DevOps."
1019,299,Architecte Cloud Expert,Banque,2022-11-01,2026-03-01,40,AWS | Azure | Terraform,"Intervention comme architecte cloud expert pour un client du secteur banque, avec delivery sur AWS, Azure, Terraform."
1020,300,Expert ERP Confirmed,Public,2011-01-14,2014-08-14,43,MLOps | NLP | Power BI | Python | Snowflake | Spark,"Intervention comme expert erp confirmed pour un client du secteur public, avec delivery sur Power BI, MLOps, NLP, Spark."
1021,300,Tech Lead ERP Senior,Public,2014-08-29,2018-12-29,52,MLOps | NLP | Power BI | SAP | Snowflake,"Intervention comme tech lead erp senior pour un client du secteur public, avec delivery sur MLOps, Power BI, NLP, Snowflake."
1022,300,Expert ERP Senior,Public,2019-01-08,2020-05-08,16,MLOps | NLP | Power BI | Python | SAP | Snowflake,"Intervention comme expert erp senior pour un client du secteur public, avec delivery sur MLOps, Power BI, NLP, SAP."
1023,300,Business Analyst ERP Expert,Public,2020-05-27,2026-02-27,69,MLOps | NLP | Power BI,"Intervention comme business analyst erp expert pour un client du secteur public, avec delivery sur MLOps, Power BI, NLP."
1024,301,Expert ERP Junior,Energie,2022-09-09,2023-04-09,7,SAP | Salesforce | Tableau,"Intervention comme expert erp junior pour un client du secteur energie, avec delivery sur SAP, Tableau, Salesforce."
1025,301,Expert ERP Junior,Assurance,2023-05-14,2023-11-14,6,Airflow | SQL | Salesforce | Snowflake,"Intervention comme expert erp junior pour un client du secteur assurance, avec delivery sur Snowflake, Airflow, Salesforce, SQL."
1026,301,Consultant SAP Junior,Energie,2023-12-06,2024-11-06,11,Airflow | Python | Tableau,"Intervention comme consultant sap junior pour un client du secteur energie, avec delivery sur Tableau, Python, Airflow."
1027,301,Expert ERP Junior,Banque,2024-11-16,2025-08-16,9,Airflow | Snowflake | Tableau,"Intervention comme expert erp junior pour un client du secteur banque, avec delivery sur Snowflake, Airflow, Tableau."
1028,301,Expert ERP Junior,Banque,2025-08-30,2026-03-30,7,SAP | Snowflake | Tableau,"Intervention comme expert erp junior pour un client du secteur banque, avec delivery sur Snowflake, Tableau, SAP."
1029,302,SRE Junior,Public,2022-07-25,2023-02-25,7,DevOps | Java | Spark,"Intervention comme sre junior pour un client du secteur public, avec delivery sur DevOps, Spark, Java."
1030,302,DevOps Engineer Junior,Public,2023-03-13,2023-11-13,8,AWS | Azure | DevOps | Docker | Power BI,"Intervention comme devops engineer junior pour un client du secteur public, avec delivery sur Power BI, AWS, Docker, DevOps."
1031,302,DevOps Engineer Junior,Sante,2023-12-06,2024-10-06,10,AWS | DevOps | Java | Kubernetes | Power BI | Terraform,"Intervention comme devops engineer junior pour un client du secteur sante, avec delivery sur Java, AWS, DevOps, Power BI."
1032,302,SRE Junior,Retail,2024-11-03,2025-08-03,9,AWS | Docker | Java | Power BI | Python,"Intervention comme sre junior pour un client du secteur retail, avec delivery sur Python, Java, Docker, Power BI."
1033,302,SRE Junior,Sante,2025-09-16,2026-03-16,6,Java | Spark | Terraform,"Intervention comme sre junior pour un client du secteur sante, avec delivery sur Java, Terraform, Spark."
1034,303,Product Analyst Junior,Assurance,2023-04-22,2023-10-22,6,Docker | FastAPI | React | SQL | Tableau,"Intervention comme product analyst junior pour un client du secteur assurance, avec delivery sur FastAPI, SQL, Tableau, React."
1035,303,Product Analyst Junior,Assurance,2023-11-25,2024-10-25,11,C# | Docker | FastAPI | Java | React | SQL,"Intervention comme product analyst junior pour un client du secteur assurance, avec delivery sur C#, SQL, Docker, FastAPI."
1036,303,Product Analyst Junior,Assurance,2024-11-09,2025-06-09,7,Docker | React | SQL | Tableau,"Intervention comme product analyst junior pour un client du secteur assurance, avec delivery sur SQL, Docker, Tableau, React."
1037,303,Lead Developer Junior,Assurance,2025-07-16,2026-03-16,8,Docker | FastAPI | SQL,"Intervention comme lead developer junior pour un client du secteur assurance, avec delivery sur SQL, Docker, FastAPI."
1038,304,Data Analyst Junior,Public,2022-07-27,2023-06-27,11,FastAPI | MLOps | Spark | Tableau | Terraform,"Intervention comme data analyst junior pour un client du secteur public, avec delivery sur FastAPI, MLOps, Tableau, Terraform."
1039,304,ML Engineer Junior,Energie,2023-07-20,2024-01-20,6,FastAPI | MLOps | Tableau,"Intervention comme ml engineer junior pour un client du secteur energie, avec delivery sur MLOps, FastAPI, Tableau."
1040,304,ML Engineer Junior,Retail,2024-02-07,2024-09-07,7,FastAPI | MLOps | Spark | Tableau | Terraform,"Intervention comme ml engineer junior pour un client du secteur retail, avec delivery sur Tableau, FastAPI, Terraform, Spark."
1041,304,Data Engineer Junior,Retail,2024-10-07,2025-06-07,8,FastAPI | MLOps | Tableau | Terraform,"Intervention comme data engineer junior pour un client du secteur retail, avec delivery sur Tableau, FastAPI, Terraform, MLOps."
1042,304,Data Analyst Junior,Public,2025-06-28,2026-02-28,8,FastAPI | Spark | Tableau,"Intervention comme data analyst junior pour un client du secteur public, avec delivery sur Tableau, FastAPI, Spark."
1043,305,CRM Solution Engineer Confirmed,Public,2018-02-12,2024-03-12,73,Python | SQL | dbt,"Intervention comme crm solution engineer confirmed pour un client du secteur public, avec delivery sur SQL, Python, dbt."
1044,305,CRM Analyst Senior,Sante,2024-04-12,2026-03-12,23,Power BI | Python | SQL | Salesforce | dbt,"Intervention comme crm analyst senior pour un client du secteur sante, avec delivery sur Python, SQL, Power BI, Salesforce."
1045,306,Consultant Cyber Junior,Telecom,2022-09-07,2023-04-07,7,IAM | SIEM | SOC,"Intervention comme consultant cyber junior pour un client du secteur telecom, avec delivery sur IAM, SIEM, SOC."
1046,306,Expert IAM Junior,Assurance,2023-04-17,2024-07-17,15,AWS | IAM | Python | React | SIEM | SQL,"Intervention comme expert iam junior pour un client du secteur assurance, avec delivery sur AWS, Python, SQL, SIEM."
1047,306,Expert IAM Junior,Assurance,2024-07-29,2025-01-29,6,AWS | Python | SIEM | SOC | SQL,"Intervention comme expert iam junior pour un client du secteur assurance, avec delivery sur SQL, SOC, SIEM, Python."
1048,306,Consultant Cyber Junior,Assurance,2025-02-22,2025-08-22,6,AWS | IAM | Python | React | SOC | SQL,"Intervention comme consultant cyber junior pour un client du secteur assurance, avec delivery sur AWS, SQL, SOC, React."
1049,306,Consultant Cyber Junior,Assurance,2025-09-13,2026-03-13,6,AWS | IAM | React | SIEM | SQL,"Intervention comme consultant cyber junior pour un client du secteur assurance, avec delivery sur React, IAM, SQL, AWS."
1050,307,ML Engineer Junior,Energie,2023-02-16,2024-05-16,15,Power BI | SAP | Snowflake | Tableau,"Intervention comme ml engineer junior pour un client du secteur energie, avec delivery sur Snowflake, Power BI, SAP, Tableau."
1051,307,Data Scientist Junior,Energie,2024-05-30,2025-05-30,12,Python | SQL | Snowflake | dbt,"Intervention comme data scientist junior pour un client du secteur energie, avec delivery sur SQL, Python, dbt, Snowflake."
1052,307,Data Scientist Junior,Energie,2025-06-30,2026-03-30,9,NLP | Power BI | SQL | Tableau | dbt,"Intervention comme data scientist junior pour un client du secteur energie, avec delivery sur Power BI, Tableau, dbt, SQL."
1053,308,Platform Engineer Junior,Sante,2021-12-05,2023-02-05,14,Azure | DevOps | Docker | GCP | Kubernetes | Tableau,"Intervention comme platform engineer junior pour un client du secteur sante, avec delivery sur GCP, DevOps, Azure, Tableau."
1054,308,Architecte Cloud Junior,Sante,2023-02-20,2023-10-20,8,Docker | GCP | Kubernetes | Tableau,"Intervention comme architecte cloud junior pour un client du secteur sante, avec delivery sur Tableau, GCP, Kubernetes, Docker."
1055,308,Consultant Cloud Confirmed,Sante,2023-11-30,2024-10-31,11,AWS | Kubernetes | Python | SAP | Tableau,"Intervention comme consultant cloud confirmed pour un client du secteur sante, avec delivery sur Kubernetes, SAP, AWS, Tableau."
1056,308,Architecte Cloud Confirmed,Sante,2024-12-04,2025-06-04,6,AWS | DevOps | Docker | Kubernetes,"Intervention comme architecte cloud confirmed pour un client du secteur sante, avec delivery sur Kubernetes, AWS, Docker, DevOps."
1057,308,Cloud Engineer Confirmed,Sante,2025-06-26,2026-03-26,9,AWS | DevOps | Docker | Kubernetes | SAP | Tableau,"Intervention comme cloud engineer confirmed pour un client du secteur sante, avec delivery sur Tableau, SAP, Kubernetes, DevOps."
1058,309,Tech Lead ERP Junior,Energie,2022-07-04,2023-01-04,6,Java | SQL | Snowflake,"Intervention comme tech lead erp junior pour un client du secteur energie, avec delivery sur Java, Snowflake, SQL."
1059,309,Expert ERP Junior,Assurance,2023-02-03,2023-10-03,8,FastAPI | Java | SAP | SQL,"Intervention comme expert erp junior pour un client du secteur assurance, avec delivery sur Java, FastAPI, SAP, SQL."
1060,309,Tech Lead ERP Junior,Energie,2023-11-02,2024-08-02,9,FastAPI | Java | SAP | Snowflake,"Intervention comme tech lead erp junior pour un client du secteur energie, avec delivery sur Java, SAP, Snowflake, FastAPI."
1061,309,Expert ERP Junior,Energie,2024-08-22,2025-06-22,10,Airflow | FastAPI | Java | SAP | SQL | Snowflake,"Intervention comme expert erp junior pour un client du secteur energie, avec delivery sur FastAPI, SAP, SQL, Airflow."
1062,309,Tech Lead ERP Junior,Energie,2025-07-26,2026-02-26,7,Airflow | FastAPI | Java | SAP | SQL | Snowflake,"Intervention comme tech lead erp junior pour un client du secteur energie, avec delivery sur FastAPI, Java, Snowflake, Airflow."
1063,310,Business Analyst ERP Confirmed,Telecom,2015-12-24,2019-10-24,46,Databricks | Java | Power BI | Python | SAP,"Intervention comme business analyst erp confirmed pour un client du secteur telecom, avec delivery sur Databricks, Power BI, SAP, Python."
1064,310,Tech Lead ERP Confirmed,Telecom,2019-11-16,2024-03-16,52,Airflow | Azure | Databricks,"Intervention comme tech lead erp confirmed pour un client du secteur telecom, avec delivery sur Databricks, Airflow, Azure."
1065,310,Tech Lead ERP Senior,Banque,2024-04-25,2026-02-25,22,Airflow | Azure | Databricks | Python | SAP | Snowflake,"Intervention comme tech lead erp senior pour un client du secteur banque, avec delivery sur Databricks, SAP, Azure, Python."
1066,311,Platform Engineer Junior,Assurance,2020-02-26,2020-12-26,10,Azure | DevOps | SOC | Tableau,"Intervention comme platform engineer junior pour un client du secteur assurance, avec delivery sur DevOps, Azure, SOC, Tableau."
1067,311,Cloud Engineer Confirmed,Assurance,2021-01-14,2026-03-14,62,Azure | DevOps | GCP,"Intervention comme cloud engineer confirmed pour un client du secteur assurance, avec delivery sur Azure, DevOps, GCP."
1068,312,Data Scientist Junior,Telecom,2021-10-29,2022-07-29,9,Airflow | C# | MLOps | Power BI | SQL | Snowflake,"Intervention comme data scientist junior pour un client du secteur telecom, avec delivery sur C#, Power BI, Airflow, Snowflake."
1069,312,Data Scientist Junior,Sante,2022-09-10,2023-06-10,9,FastAPI | MLOps | Snowflake,"Intervention comme data scientist junior pour un client du secteur sante, avec delivery sur Snowflake, MLOps, FastAPI."
1070,312,ML Engineer Confirmed,Telecom,2023-07-10,2024-06-10,11,FastAPI | MLOps | NLP | Tableau | dbt,"Intervention comme ml engineer confirmed pour un client du secteur telecom, avec delivery sur FastAPI, NLP, dbt, MLOps."
1071,312,Data Scientist Confirmed,Telecom,2024-06-29,2025-03-29,9,Airflow | C# | MLOps | SQL | Snowflake | Tableau,"Intervention comme data scientist confirmed pour un client du secteur telecom, avec delivery sur SQL, MLOps, Snowflake, Tableau."
1072,312,Data Scientist Confirmed,Sante,2025-04-24,2026-02-24,10,Airflow | C# | FastAPI | MLOps | NLP | SQL,"Intervention comme data scientist confirmed pour un client du secteur sante, avec delivery sur SQL, Airflow, MLOps, C#."
1073,313,Platform Engineer Junior,Banque,2020-09-12,2021-06-12,9,AWS | Azure | Docker | GCP | Java | Kubernetes,"Intervention comme platform engineer junior pour un client du secteur banque, avec delivery sur Docker, AWS, Azure, GCP."
1074,313,Cloud Engineer Junior,Banque,2021-07-17,2022-02-17,7,AWS | Azure | Docker | GCP | Java | Kubernetes,"Intervention comme cloud engineer junior pour un client du secteur banque, avec delivery sur Docker, Kubernetes, Azure, AWS."
1075,313,Cloud Engineer Confirmed,Banque,2022-03-25,2024-05-25,26,AWS | Azure | Docker | GCP | Java | Kubernetes,"Intervention comme cloud engineer confirmed pour un client du secteur banque, avec delivery sur Docker, GCP, Java, Azure."
1076,313,Cloud Engineer Confirmed,Banque,2024-07-02,2025-04-02,9,Azure | Docker | GCP | Kubernetes,"Intervention comme cloud engineer confirmed pour un client du secteur banque, avec delivery sur Azure, Kubernetes, Docker, GCP."
1077,313,Architecte Cloud Confirmed,Banque,2025-04-29,2026-01-29,9,AWS | Azure | Docker | GCP | Java | Kubernetes,"Intervention comme architecte cloud confirmed pour un client du secteur banque, avec delivery sur GCP, Azure, AWS, Kubernetes."
1078,314,Data Scientist Junior,Banque,2014-10-10,2016-02-10,16,MLOps | Power BI | Python | Tableau | dbt,"Intervention comme data scientist junior pour un client du secteur banque, avec delivery sur Tableau, MLOps, dbt, Python."
1079,314,Data Engineer Confirmed,Banque,2016-03-11,2021-07-11,64,MLOps | Power BI | Terraform | dbt,"Intervention comme data engineer confirmed pour un client du secteur banque, avec delivery sur Terraform, dbt, Power BI, MLOps."
1080,314,Data Scientist Confirmed,Sante,2021-08-10,2022-09-10,13,Docker | MLOps | Power BI | Python | Terraform | dbt,"Intervention comme data scientist confirmed pour un client du secteur sante, avec delivery sur dbt, Python, Docker, Power BI."
1081,314,ML Engineer Senior,Industrie,2022-10-03,2023-09-03,11,Docker | MLOps | Power BI | Snowflake | Terraform | dbt,"Intervention comme ml engineer senior pour un client du secteur industrie, avec delivery sur MLOps, Terraform, Docker, Power BI."
1082,314,Data Scientist Senior,Sante,2023-09-27,2026-01-27,28,Docker | MLOps | Power BI | Snowflake | Tableau,"Intervention comme data scientist senior pour un client du secteur sante, avec delivery sur Snowflake, Power BI, Docker, MLOps."
1083,315,Data Scientist Junior,Telecom,2023-02-07,2023-11-07,9,Airflow | Databricks | Power BI | Tableau,"Intervention comme data scientist junior pour un client du secteur telecom, avec delivery sur Tableau, Airflow, Power BI, Databricks."
1084,315,ML Engineer Junior,Public,2023-12-10,2024-07-10,7,Airflow | Databricks | MLOps | Power BI | Tableau | dbt,"Intervention comme ml engineer junior pour un client du secteur public, avec delivery sur Power BI, MLOps, dbt, Tableau."
1085,315,Data Analyst Junior,Assurance,2024-08-18,2025-05-18,9,Databricks | MLOps | Power BI | SAP | Snowflake | Tableau,"Intervention comme data analyst junior pour un client du secteur assurance, avec delivery sur Snowflake, Databricks, Tableau, MLOps."
1086,315,Data Scientist Junior,Telecom,2025-05-28,2025-12-28,7,Airflow | Databricks | MLOps | Snowflake | Tableau | dbt,"Intervention comme data scientist junior pour un client du secteur telecom, avec delivery sur dbt, Airflow, Tableau, MLOps."
1087,316,Lead DevOps Junior,Retail,2020-09-14,2021-10-14,13,Docker | GCP | Java | Python | Salesforce,"Intervention comme lead devops junior pour un client du secteur retail, avec delivery sur GCP, Java, Docker, Salesforce."
1088,316,Platform DevOps Junior,Banque,2021-11-25,2022-06-25,7,AWS | Docker | GCP | Python | Salesforce,"Intervention comme platform devops junior pour un client du secteur banque, avec delivery sur GCP, AWS, Python, Docker."
1089,316,Platform DevOps Confirmed,Retail,2022-07-06,2023-06-06,11,Docker | Python | Terraform,"Intervention comme platform devops confirmed pour un client du secteur retail, avec delivery sur Terraform, Python, Docker."
1090,316,DevOps Engineer Confirmed,Assurance,2023-07-18,2024-11-18,16,Azure | DevOps | Docker | GCP | Python | Terraform,"Intervention comme devops engineer confirmed pour un client du secteur assurance, avec delivery sur DevOps, GCP, Python, Terraform."
1091,316,Lead DevOps Confirmed,Banque,2024-12-29,2026-01-29,13,AWS | Docker | Python | Terraform,"Intervention comme lead devops confirmed pour un client du secteur banque, avec delivery sur AWS, Docker, Python, Terraform."
1092,317,ML Engineer Junior,Banque,2022-05-06,2023-03-06,10,DevOps | Kubernetes | NLP | Power BI | Snowflake | Terraform,"Intervention comme ml engineer junior pour un client du secteur banque, avec delivery sur NLP, Snowflake, DevOps, Kubernetes."
1093,317,ML Engineer Junior,Public,2023-04-12,2023-11-12,7,MLOps | NLP | Snowflake | Spark | Tableau,"Intervention comme ml engineer junior pour un client du secteur public, avec delivery sur Snowflake, NLP, Spark, MLOps."
1094,317,Data Engineer Junior,Public,2023-11-27,2024-07-27,8,Airflow | Kubernetes | Power BI | Snowflake | Spark | Tableau,"Intervention comme data engineer junior pour un client du secteur public, avec delivery sur Airflow, Tableau, Kubernetes, Snowflake."
1095,317,Data Engineer Junior,Public,2024-08-08,2025-03-08,7,Kubernetes | MLOps | NLP | Tableau,"Intervention comme data engineer junior pour un client du secteur public, avec delivery sur Kubernetes, NLP, MLOps, Tableau."
1096,317,ML Engineer Junior,Public,2025-03-28,2025-11-28,8,Airflow | Kubernetes | MLOps | Power BI | Terraform,"Intervention comme ml engineer junior pour un client du secteur public, avec delivery sur MLOps, Power BI, Kubernetes, Terraform."
1097,318,Data Analyst Confirmed,Sante,2007-09-22,2010-12-22,39,Airflow | Databricks | MLOps | Power BI | Tableau,"Intervention comme data analyst confirmed pour un client du secteur sante, avec delivery sur Airflow, Tableau, Databricks, MLOps."
1098,318,Data Scientist Confirmed,Sante,2011-01-08,2014-10-08,45,Airflow | Databricks | FastAPI | MLOps | Snowflake,"Intervention comme data scientist confirmed pour un client du secteur sante, avec delivery sur Databricks, Airflow, Snowflake, FastAPI."
1099,318,Data Engineer Senior,Sante,2014-11-08,2015-06-08,7,Databricks | MLOps | NLP | Snowflake | Tableau,"Intervention comme data engineer senior pour un client du secteur sante, avec delivery sur Snowflake, MLOps, Tableau, NLP."
1100,318,Data Engineer Senior,Sante,2015-07-20,2023-08-20,97,Airflow | Databricks | NLP | Snowflake,"Intervention comme data engineer senior pour un client du secteur sante, avec delivery sur Airflow, NLP, Snowflake, Databricks."
1101,318,Data Engineer Expert,Sante,2023-09-27,2026-01-27,28,Power BI | Snowflake | Tableau,"Intervention comme data engineer expert pour un client du secteur sante, avec delivery sur Snowflake, Power BI, Tableau."
1102,319,Platform Engineer Confirmed,Industrie,2005-10-19,2006-12-19,14,Azure | Docker | GCP | Power BI | SQL | Terraform,"Intervention comme platform engineer confirmed pour un client du secteur industrie, avec delivery sur Docker, Azure, GCP, Power BI."
1103,319,Platform Engineer Confirmed,Industrie,2007-01-19,2009-12-19,35,Kubernetes | Power BI | Python | Terraform,"Intervention comme platform engineer confirmed pour un client du secteur industrie, avec delivery sur Terraform, Kubernetes, Power BI, Python."
1104,319,Consultant Cloud Senior,Public,2010-01-30,2015-04-30,63,Azure | Docker | Power BI | Terraform,"Intervention comme consultant cloud senior pour un client du secteur public, avec delivery sur Docker, Power BI, Terraform, Azure."
1105,319,Consultant Cloud Senior,Public,2015-06-03,2021-12-03,78,Azure | Docker | Kubernetes | SQL | Terraform,"Intervention comme consultant cloud senior pour un client du secteur public, avec delivery sur Docker, Terraform, SQL, Azure."
1106,319,Architecte Cloud Expert,Industrie,2021-12-27,2026-02-27,50,DevOps | GCP | Kubernetes | Power BI | SQL | Terraform,"Intervention comme architecte cloud expert pour un client du secteur industrie, avec delivery sur Kubernetes, GCP, SQL, DevOps."
1107,320,Data Analyst Junior,Telecom,2021-12-29,2022-09-29,9,Databricks | GCP | SQL | dbt,"Intervention comme data analyst junior pour un client du secteur telecom, avec delivery sur Databricks, dbt, SQL, GCP."
1108,320,Data Scientist Confirmed,Telecom,2022-10-28,2026-01-28,39,Databricks | Snowflake | dbt,"Intervention comme data scientist confirmed pour un client du secteur telecom, avec delivery sur Databricks, dbt, Snowflake."
1109,321,Analyste SOC Confirmed,Sante,2014-12-16,2023-11-16,107,GCP | NLP | Python,"Intervention comme analyste soc confirmed pour un client du secteur sante, avec delivery sur GCP, Python, NLP."
1110,321,Expert IAM Confirmed,Sante,2023-12-28,2025-04-28,16,C# | GCP | NLP | SIEM | SQL,"Intervention comme expert iam confirmed pour un client du secteur sante, avec delivery sur NLP, GCP, C#, SQL."
